"","Year","Count","Neighborhood","Location","Date","Lat","Long"
"534",2017,578.2753976,"Boyle Heights","(34.046181, -118.214985)","1/1/17",34.046181,-118.214985
"535",2017,573.4517845,"Boyle Heights","(34.0445335, -118.211622)","1/1/17",34.0445335,-118.211622
"536",2017,664.0690784,"Boyle Heights","(34.036247, -118.2161145)","1/1/17",34.036247,-118.2161145
"537",2017,579.7227578,"Boyle Heights","(34.030962, -118.212412)","1/1/17",34.030962,-118.212412
"538",2017,534.6991735,"Boyle Heights","(34.028574, -118.2027025)","1/1/17",34.028574,-118.2027025
"539",2017,664.0690784,"Boyle Heights","(34.023785, -118.2058885)","1/1/17",34.023785,-118.2058885
"540",2017,637.2649727,"Boyle Heights","(34.0250545, -118.1964135)","1/1/17",34.0250545,-118.1964135
"541",2017,714.4777589,"Boyle Heights","(34.0181175, -118.197122)","1/1/17",34.0181175,-118.197122
"542",2017,664.0690784,"Boyle Heights","(34.0244945, -118.214114)","1/1/17",34.0244945,-118.214114
"543",2017,664.0690784,"Boyle Heights","(34.0191645, -118.2113105)","1/1/17",34.0191645,-118.2113105
"544",2017,664.0690784,"Elysian Park","(34.0702965, -118.2318745)","1/1/17",34.0702965,-118.2318745
"545",2017,664.0690784,"Chinatown","(34.057696, -118.232064)","1/1/17",34.057696,-118.232064
"546",2017,695.7865012,"Downtown","(34.0344105, -118.23121)","1/1/17",34.0344105,-118.23121
"547",2017,664.0690784,"Boyle Heights","(34.0473465, -118.2237095)","1/1/17",34.0473465,-118.2237095
"548",2017,664.0690784,"Boyle Heights","(34.0290235, -118.2229675)","1/1/17",34.0290235,-118.2229675
"549",2017,664.0690784,"Downtown","(34.04707, -118.2428045)","1/1/17",34.04707,-118.2428045
"550",2017,664.0690784,"Downtown","(34.0405235, -118.244262)","1/1/17",34.0405235,-118.244262
"551",2017,664.0690784,"Downtown","(34.0610075, -118.2449835)","1/1/17",34.0610075,-118.2449835
"552",2017,664.0690784,"Chinatown","(34.058835, -118.239167)","1/1/17",34.058835,-118.239167
"553",2017,664.0690784,"Chinatown","(34.0642795, -118.2398345)","1/1/17",34.0642795,-118.2398345
"554",2017,664.0690784,"Downtown","(34.0469135, -118.251366)","1/1/17",34.0469135,-118.251366
"555",2017,664.0690784,"Downtown","(34.0474815, -118.2478185)","1/1/17",34.0474815,-118.2478185
"556",2017,664.0690784,"Downtown","(34.056393, -118.24561)","1/1/17",34.056393,-118.24561
"557",2017,664.0690784,"Downtown","(34.0565345, -118.2528675)","1/1/17",34.0565345,-118.2528675
"558",2017,664.0690784,"Downtown","(34.0524315, -118.253282)","1/1/17",34.0524315,-118.253282
"559",2017,664.0690784,"Downtown","(34.0467345, -118.2622625)","1/1/17",34.0467345,-118.2622625
"560",2017,664.0690784,"Downtown","(34.0403745, -118.260362)","1/1/17",34.0403745,-118.260362
"561",2017,664.0690784,"Echo Park","(34.062852, -118.2552085)","1/1/17",34.062852,-118.2552085
"562",2017,664.0690784,"Westlake","(34.061991, -118.265842)","1/1/17",34.061991,-118.265842
"563",2017,664.0690784,"Westlake","(34.0634965, -118.26261)","1/1/17",34.0634965,-118.26261
"564",2017,664.0690784,"Westlake","(34.063775, -118.269137)","1/1/17",34.063775,-118.269137
"565",2017,664.0690784,"Westlake","(34.0682985, -118.265581)","1/1/17",34.0682985,-118.265581
"566",2017,664.0690784,"Westlake","(34.0694385, -118.271932)","1/1/17",34.0694385,-118.271932
"567",2017,664.0690784,"Westlake","(34.0660235, -118.2741745)","1/1/17",34.0660235,-118.2741745
"568",2017,664.0690784,"Westlake","(34.071928, -118.280946)","1/1/17",34.071928,-118.280946
"569",2017,664.0690784,"Westlake","(34.069656, -118.2780295)","1/1/17",34.069656,-118.2780295
"570",2017,664.0690784,"Westlake","(34.065666, -118.282003)","1/1/17",34.065666,-118.282003
"571",2017,664.0690784,"Westlake","(34.062837, -118.2811225)","1/1/17",34.062837,-118.2811225
"572",2017,664.0690784,"Westlake","(34.0602215, -118.276593)","1/1/17",34.0602215,-118.276593
"573",2017,664.0690784,"Westlake","(34.061881, -118.2785535)","1/1/17",34.061881,-118.2785535
"574",2017,664.0690784,"Westlake","(34.0564435, -118.2723635)","1/1/17",34.0564435,-118.2723635
"575",2017,664.0690784,"Westlake","(34.0594445, -118.273509)","1/1/17",34.0594445,-118.273509
"576",2017,664.0690784,"Westlake","(34.059592, -118.270177)","1/1/17",34.059592,-118.270177
"577",2017,664.0690784,"Westlake","(34.05566, -118.2674565)","1/1/17",34.05566,-118.2674565
"578",2017,664.0690784,"Westlake","(34.0570845, -118.2639395)","1/1/17",34.0570845,-118.2639395
"579",2017,664.0690784,"Westlake","(34.058994, -118.2663115)","1/1/17",34.058994,-118.2663115
"580",2017,664.0690784,"Westlake","(34.054276, -118.26086)","1/1/17",34.054276,-118.26086
"581",2017,664.0690784,"Westlake","(34.0508765, -118.2678705)","1/1/17",34.0508765,-118.2678705
"582",2017,664.0690784,"Westlake","(34.0568345, -118.2810775)","1/1/17",34.0568345,-118.2810775
"583",2017,664.0690784,"Westlake","(34.0546635, -118.2772135)","1/1/17",34.0546635,-118.2772135
"584",2017,664.0690784,"Westlake","(34.0531325, -118.273845)","1/1/17",34.0531325,-118.273845
"585",2017,664.0690784,"Westlake","(34.0530605, -118.281509)","1/1/17",34.0530605,-118.281509
"586",2017,664.0690784,"Pico-Union","(34.050539, -118.2769545)","1/1/17",34.050539,-118.2769545
"587",2017,664.0690784,"Pico-Union","(34.049228, -118.2819155)","1/1/17",34.049228,-118.2819155
"588",2017,664.0690784,"Pico-Union","(34.047197, -118.278215)","1/1/17",34.047197,-118.278215
"589",2017,664.0690784,"Pico-Union","(34.0467975, -118.2717075)","1/1/17",34.0467975,-118.2717075
"590",2017,664.0690784,"Hancock Park","(34.0683115, -118.3326325)","1/1/17",34.0683115,-118.3326325
"591",2017,664.0690784,"Westlake","(34.0652025, -118.286978)","1/1/17",34.0652025,-118.286978
"592",2017,664.0690784,"Westlake","(34.0726225, -118.2849265)","1/1/17",34.0726225,-118.2849265
"593",2017,664.0690784,"Koreatown","(34.0726525, -118.289233)","1/1/17",34.0726525,-118.289233
"594",2017,664.0690784,"Koreatown","(34.074518, -118.298475)","1/1/17",34.074518,-118.298475
"595",2017,664.0690784,"Koreatown","(34.074526, -118.2941155)","1/1/17",34.074526,-118.2941155
"596",2017,664.0690784,"Koreatown","(34.0708895, -118.298462)","1/1/17",34.0708895,-118.298462
"597",2017,664.0690784,"Koreatown","(34.0708825, -118.294158)","1/1/17",34.0708825,-118.294158
"598",2017,664.0690784,"Koreatown","(34.0726125, -118.307315)","1/1/17",34.0726125,-118.307315
"599",2017,664.0690784,"Koreatown","(34.072636, -118.302937)","1/1/17",34.072636,-118.302937
"600",2017,664.0690784,"Windsor Square","(34.0725965, -118.316)","1/1/17",34.0725965,-118.316
"601",2017,664.0690784,"Windsor Square","(34.0653255, -118.3184645)","1/1/17",34.0653255,-118.3184645
"602",2017,664.0690784,"Koreatown","(34.067143, -118.311589)","1/1/17",34.067143,-118.311589
"603",2017,664.0690784,"Koreatown","(34.0635115, -118.3116385)","1/1/17",34.0635115,-118.3116385
"604",2017,664.0690784,"Koreatown","(34.0635375, -118.304729)","1/1/17",34.0635375,-118.304729
"605",2017,664.0690784,"Koreatown","(34.0671885, -118.3022325)","1/1/17",34.0671885,-118.3022325
"606",2017,664.0690784,"Koreatown","(34.0671615, -118.3066105)","1/1/17",34.0671615,-118.3066105
"607",2017,664.0690784,"Koreatown","(34.067207, -118.2985)","1/1/17",34.067207,-118.2985
"608",2017,664.0690784,"Koreatown","(34.067232, -118.292902)","1/1/17",34.067232,-118.292902
"609",2017,664.0690784,"Koreatown","(34.067223, -118.295398)","1/1/17",34.067223,-118.295398
"610",2017,664.0690784,"Koreatown","(34.0635935, -118.29414)","1/1/17",34.0635935,-118.29414
"611",2017,664.0690784,"Koreatown","(34.0635735, -118.298496)","1/1/17",34.0635735,-118.298496
"612",2017,664.0690784,"Westlake","(34.056368, -118.2879195)","1/1/17",34.056368,-118.2879195
"613",2017,664.0690784,"Koreatown","(34.0597625, -118.290359)","1/1/17",34.0597625,-118.290359
"614",2017,664.0690784,"Westlake","(34.0597755, -118.2861875)","1/1/17",34.0597755,-118.2861875
"615",2017,664.0690784,"Koreatown","(34.059763, -118.2935145)","1/1/17",34.059763,-118.2935145
"616",2017,664.0690784,"Koreatown","(34.0597395, -118.2982)","1/1/17",34.0597395,-118.2982
"617",2017,664.0690784,"Koreatown","(34.056107, -118.298204)","1/1/17",34.056107,-118.298204
"618",2017,664.0690784,"Koreatown","(34.0561295, -118.2940735)","1/1/17",34.0561295,-118.2940735
"619",2017,664.0690784,"Koreatown","(34.05971, -118.301987)","1/1/17",34.05971,-118.301987
"620",2017,664.0690784,"Koreatown","(34.056087, -118.301978)","1/1/17",34.056087,-118.301978
"621",2017,664.0690784,"Koreatown","(34.0560675, -118.305364)","1/1/17",34.0560675,-118.305364
"622",2017,664.0690784,"Koreatown","(34.0580795, -118.306623)","1/1/17",34.0580795,-118.306623
"623",2017,664.0690784,"Koreatown","(34.0598685, -118.314272)","1/1/17",34.0598685,-118.314272
"624",2017,664.0690784,"Koreatown","(34.0562585, -118.313612)","1/1/17",34.0562585,-118.313612
"625",2017,664.0690784,"Koreatown","(34.0546775, -118.3194445)","1/1/17",34.0546775,-118.3194445
"626",2017,664.0690784,"Mid-Wilshire","(34.0575235, -118.3258035)","1/1/17",34.0575235,-118.3258035
"627",2017,664.0690784,"Mid-Wilshire","(34.0523625, -118.330411)","1/1/17",34.0523625,-118.330411
"628",2017,664.0690784,"Arlington Heights","(34.0501175, -118.321485)","1/1/17",34.0501175,-118.321485
"629",2017,664.0690784,"Arlington Heights","(34.0508045, -118.3133105)","1/1/17",34.0508045,-118.3133105
"630",2017,664.0690784,"Harvard Heights","(34.052656, -118.3044735)","1/1/17",34.052656,-118.3044735
"631",2017,664.0690784,"Harvard Heights","(34.0490315, -118.3045065)","1/1/17",34.0490315,-118.3045065
"632",2017,664.0690784,"Pico-Union","(34.0508675, -118.29803)","1/1/17",34.0508675,-118.29803
"633",2017,664.0690784,"Pico-Union","(34.0508855, -118.2937275)","1/1/17",34.0508855,-118.2937275
"634",2017,664.0690784,"Westlake","(34.053716, -118.287906)","1/1/17",34.053716,-118.287906
"635",2017,664.0690784,"Pico-Union","(34.0498995, -118.28787)","1/1/17",34.0498995,-118.28787
"636",2017,664.0690784,"Fairfax","(34.0745805, -118.3486205)","1/1/17",34.0745805,-118.3486205
"637",2017,664.0690784,"Hancock Park","(34.074602, -118.339096)","1/1/17",34.074602,-118.339096
"638",2017,664.0690784,"Fairfax","(34.078166, -118.3573315)","1/1/17",34.078166,-118.3573315
"639",2017,664.0690784,"Mid-Wilshire","(34.070503, -118.357312)","1/1/17",34.070503,-118.357312
"640",2017,664.0690784,"Mid-Wilshire","(34.0677735, -118.35135)","1/1/17",34.0677735,-118.35135
"641",2017,664.0690784,"Mid-Wilshire","(34.0673015, -118.3536195)","1/1/17",34.0673015,-118.3536195
"642",2017,664.0690784,"Beverly Grove","(34.0725795, -118.365913)","1/1/17",34.0725795,-118.365913
"643",2017,664.0690784,"Beverly Grove","(34.0665205, -118.366383)","1/1/17",34.0665205,-118.366383
"644",2017,664.0690784,"Beverly Grove","(34.070088, -118.3732965)","1/1/17",34.070088,-118.3732965
"645",2017,780.2587018,"Beverly Grove","(34.0742895, -118.387219)","1/1/17",34.0742895,-118.387219
"646",2017,781.004525,"Beverly Grove","(34.073012, -118.379762)","1/1/17",34.073012,-118.379762
"647",2017,664.0690784,"Mid-Wilshire","(34.063565, -118.3542505)","1/1/17",34.063565,-118.3542505
"648",2017,664.0690784,"Mid-Wilshire","(34.0648495, -118.3456205)","1/1/17",34.0648495,-118.3456205
"649",2017,664.0690784,"Mid-Wilshire","(34.0568595, -118.3378575)","1/1/17",34.0568595,-118.3378575
"650",2017,664.0690784,"Mid-Wilshire","(34.05688, -118.3480075)","1/1/17",34.05688,-118.3480075
"651",2017,781.2922569,"Carthay","(34.059083, -118.363807)","1/1/17",34.059083,-118.363807
"652",2017,642.9078269,"Pico-Robertson","(34.0563915, -118.3799175)","1/1/17",34.0563915,-118.3799175
"653",2017,807.8201459,"Pico-Robertson","(34.06116, -118.3804405)","1/1/17",34.06116,-118.3804405
"654",2017,664.0690784,"Mid-City","(34.048208, -118.371729)","1/1/17",34.048208,-118.371729
"655",2017,664.0690784,"Carthay","(34.055507, -118.369996)","1/1/17",34.055507,-118.369996
"656",2017,664.0690784,"Mid-City","(34.0504795, -118.36321)","1/1/17",34.0504795,-118.36321
"657",2017,588.3967952,"Pico-Robertson","(34.0519395, -118.3873275)","1/1/17",34.0519395,-118.3873275
"658",2017,640.68691,"Pico-Robertson","(34.049649, -118.381096)","1/1/17",34.049649,-118.381096
"659",2017,664.0690784,"Mid-Wilshire","(34.049342, -118.354404)","1/1/17",34.049342,-118.354404
"660",2017,664.0690784,"Mid-Wilshire","(34.049375, -118.3418365)","1/1/17",34.049375,-118.3418365
"661",2017,664.0690784,"Arlington Heights","(34.044154, -118.3286425)","1/1/17",34.044154,-118.3286425
"662",2017,664.0690784,"Arlington Heights","(34.0436875, -118.320626)","1/1/17",34.0436875,-118.320626
"663",2017,664.0690784,"Mid-City","(34.043303, -118.3422655)","1/1/17",34.043303,-118.3422655
"664",2017,664.0690784,"Mid-City","(34.043498, -118.334779)","1/1/17",34.043498,-118.334779
"665",2017,664.0690784,"Mid-City","(34.041276, -118.3549225)","1/1/17",34.041276,-118.3549225
"666",2017,664.0690784,"Mid-City","(34.037613, -118.3607045)","1/1/17",34.037613,-118.3607045
"667",2017,664.0690784,"Mid-City","(34.0375635, -118.3505565)","1/1/17",34.0375635,-118.3505565
"668",2017,664.0690784,"Mid-City","(34.037184, -118.3427065)","1/1/17",34.037184,-118.3427065
"669",2017,664.0690784,"Mid-City","(34.0372715, -118.333362)","1/1/17",34.0372715,-118.333362
"670",2017,664.0690784,"West Adams","(34.0327605, -118.335031)","1/1/17",34.0327605,-118.335031
"671",2017,664.0690784,"Arlington Heights","(34.037556, -118.323034)","1/1/17",34.037556,-118.323034
"672",2017,664.0690784,"Jefferson Park","(34.0331165, -118.3238185)","1/1/17",34.0331165,-118.3238185
"673",2017,664.0690784,"Jefferson Park","(34.027596, -118.322938)","1/1/17",34.027596,-118.322938
"674",2017,664.0690784,"Jefferson Park","(34.021941, -118.3229865)","1/1/17",34.021941,-118.3229865
"675",2017,664.0690784,"Jefferson Park","(34.026962, -118.3316675)","1/1/17",34.026962,-118.3316675
"676",2017,664.0690784,"Baldwin Hills/Crenshaw","(34.0211635, -118.3405655)","1/1/17",34.0211635,-118.3405655
"677",2017,664.0690784,"West Adams","(34.028076, -118.347852)","1/1/17",34.028076,-118.347852
"678",2017,664.0690784,"West Adams","(34.0298385, -118.354579)","1/1/17",34.0298385,-118.354579
"679",2017,664.0690784,"West Adams","(34.0297025, -118.3604535)","1/1/17",34.0297025,-118.3604535
"680",2017,664.0690784,"West Adams","(34.0305455, -118.36963)","1/1/17",34.0305455,-118.36963
"681",2017,664.0690784,"West Adams","(34.0276275, -118.3405665)","1/1/17",34.0276275,-118.3405665
"682",2017,664.0690784,"Baldwin Hills/Crenshaw","(34.0241755, -118.3664325)","1/1/17",34.0241755,-118.3664325
"683",2017,664.0690784,"Pico-Union","(34.0455315, -118.2878625)","1/1/17",34.0455315,-118.2878625
"684",2017,664.0690784,"Pico-Union","(34.042054, -118.2878455)","1/1/17",34.042054,-118.2878455
"685",2017,664.0690784,"Harvard Heights","(34.04359, -118.3026265)","1/1/17",34.04359,-118.3026265
"686",2017,664.0690784,"Pico-Union","(34.0436145, -118.2961455)","1/1/17",34.0436145,-118.2961455
"687",2017,664.0690784,"Harvard Heights","(34.0417465, -118.3114895)","1/1/17",34.0417465,-118.3114895
"688",2017,664.0690784,"Harvard Heights","(34.0453825, -118.308407)","1/1/17",34.0453825,-118.308407
"689",2017,664.0690784,"Arlington Heights","(34.045369, -118.314651)","1/1/17",34.045369,-118.314651
"690",2017,664.0690784,"Jefferson Park","(34.0339245, -118.3133125)","1/1/17",34.0339245,-118.3133125
"691",2017,664.0690784,"Harvard Heights","(34.038279, -118.308985)","1/1/17",34.038279,-118.308985
"692",2017,664.0690784,"Adams-Normandie","(34.034856, -118.3046185)","1/1/17",34.034856,-118.3046185
"693",2017,664.0690784,"Adams-Normandie","(34.034833, -118.2959055)","1/1/17",34.034833,-118.2959055
"694",2017,664.0690784,"Pico-Union","(34.038415, -118.292179)","1/1/17",34.038415,-118.292179
"695",2017,664.0690784,"University Park","(34.034366, -118.287757)","1/1/17",34.034366,-118.287757
"696",2017,664.0690784,"Adams-Normandie","(34.0305765, -118.292359)","1/1/17",34.0305765,-118.292359
"697",2017,664.0690784,"University Park","(34.0305755, -118.286386)","1/1/17",34.0305755,-118.286386
"698",2017,664.0690784,"University Park","(34.0260705, -118.289757)","1/1/17",34.0260705,-118.289757
"699",2017,664.0690784,"Jefferson Park","(34.0282015, -118.3132745)","1/1/17",34.0282015,-118.3132745
"700",2017,664.0690784,"Exposition Park","(34.0218995, -118.3135615)","1/1/17",34.0218995,-118.3135615
"701",2017,664.0690784,"Adams-Normandie","(34.027317, -118.3024105)","1/1/17",34.027317,-118.3024105
"702",2017,664.0690784,"Adams-Normandie","(34.0309165, -118.302424)","1/1/17",34.0309165,-118.302424
"703",2017,664.0690784,"Exposition Park","(34.021865, -118.3045305)","1/1/17",34.021865,-118.3045305
"704",2017,664.0690784,"Exposition Park","(34.0218365, -118.2958795)","1/1/17",34.0218365,-118.2958795
"705",2017,664.0690784,"University Park","(34.020537, -118.2847645)","1/1/17",34.020537,-118.2847645
"706",2017,664.0690784,"Downtown","(34.036945, -118.2655625)","1/1/17",34.036945,-118.2655625
"707",2017,664.0690784,"Historic South-Central","(34.030734, -118.267245)","1/1/17",34.030734,-118.267245
"708",2017,664.0690784,"Pico-Union","(34.041032, -118.277298)","1/1/17",34.041032,-118.277298
"709",2017,664.0690784,"Pico-Union","(34.043569, -118.2820315)","1/1/17",34.043569,-118.2820315
"710",2017,664.0690784,"Pico-Union","(34.041517, -118.2804885)","1/1/17",34.041517,-118.2804885
"711",2017,664.0690784,"University Park","(34.0343195, -118.2789565)","1/1/17",34.0343195,-118.2789565
"712",2017,664.0690784,"University Park","(34.0318675, -118.2778715)","1/1/17",34.0318675,-118.2778715
"713",2017,664.0690784,"Historic South-Central","(34.0223275, -118.2717135)","1/1/17",34.0223275,-118.2717135
"714",2017,664.0690784,"University Park","(34.0263755, -118.279223)","1/1/17",34.0263755,-118.279223
"715",2017,664.0690784,"Historic South-Central","(34.0245655, -118.251001)","1/1/17",34.0245655,-118.251001
"716",2017,664.0690784,"Downtown","(34.033429, -118.249304)","1/1/17",34.033429,-118.249304
"717",2017,664.0690784,"Historic South-Central","(34.0242035, -118.2622875)","1/1/17",34.0242035,-118.2622875
"718",2017,664.0690784,"Historic South-Central","(34.021775, -118.2569205)","1/1/17",34.021775,-118.2569205
"719",2017,664.0690784,"Historic South-Central","(34.017615, -118.2623795)","1/1/17",34.017615,-118.2623795
"720",2017,664.0690784,"Central-Alameda","(34.018875, -118.247064)","1/1/17",34.018875,-118.247064
"721",2017,664.0690784,"Central-Alameda","(34.0161415, -118.2516245)","1/1/17",34.0161415,-118.2516245
"722",2017,628.9545886,"Central-Alameda","(34.010118, -118.244922)","1/1/17",34.010118,-118.244922
"723",2017,664.0690784,"Central-Alameda","(34.010168, -118.2525945)","1/1/17",34.010168,-118.2525945
"724",2017,664.0690784,"Central-Alameda","(34.0065835, -118.2519225)","1/1/17",34.0065835,-118.2519225
"725",2017,664.0690784,"Historic South-Central","(34.011872, -118.262852)","1/1/17",34.011872,-118.262852
"726",2017,664.0690784,"Historic South-Central","(34.007893, -118.263681)","1/1/17",34.007893,-118.263681
"727",2017,664.0690784,"Historic South-Central","(34.014163, -118.2690345)","1/1/17",34.014163,-118.2690345
"728",2017,664.0690784,"Historic South-Central","(34.00749, -118.270975)","1/1/17",34.00749,-118.270975
"729",2017,664.0690784,"South Park","(34.003629, -118.2695985)","1/1/17",34.003629,-118.2695985
"730",2017,664.0690784,"South Park","(34.003674, -118.260853)","1/1/17",34.003674,-118.260853
"731",2017,664.0690784,"Central-Alameda","(33.9993805, -118.2542925)","1/1/17",33.9993805,-118.2542925
"732",2017,664.0690784,"Central-Alameda","(33.9993695, -118.2499415)","1/1/17",33.9993695,-118.2499415
"733",2017,633.5260171,"Central-Alameda","(33.999104, -118.2430855)","1/1/17",33.999104,-118.2430855
"734",2017,655.7140586,"Central-Alameda","(33.992114, -118.242838)","1/1/17",33.992114,-118.242838
"735",2017,655.6872355,"Central-Alameda","(33.992164, -118.2520985)","1/1/17",33.992164,-118.2520985
"736",2017,664.0690784,"South Park","(33.99828, -118.260835)","1/1/17",33.99828,-118.260835
"737",2017,664.0690784,"South Park","(33.998151, -118.269586)","1/1/17",33.998151,-118.269586
"738",2017,664.0690784,"South Park","(33.9922445, -118.2695665)","1/1/17",33.9922445,-118.2695665
"739",2017,783.054513,"South Park","(33.9925325, -118.2608205)","1/1/17",33.9925325,-118.2608205
"740",2017,664.0690784,"Historic South-Central","(34.016069, -118.2760825)","1/1/17",34.016069,-118.2760825
"741",2017,664.0690784,"Exposition Park","(34.014521, -118.2980095)","1/1/17",34.014521,-118.2980095
"742",2017,664.0690784,"Exposition Park","(34.014515, -118.28932)","1/1/17",34.014515,-118.28932
"743",2017,664.0690784,"Exposition Park","(34.0145435, -118.304539)","1/1/17",34.0145435,-118.304539
"744",2017,664.0690784,"Exposition Park","(34.014552, -118.312994)","1/1/17",34.014552,-118.312994
"745",2017,664.0690784,"Vermont Square","(34.0072765, -118.310826)","1/1/17",34.0072765,-118.310826
"746",2017,664.0690784,"Vermont Square","(34.00727, -118.2980435)","1/1/17",34.00727,-118.2980435
"747",2017,664.0690784,"Vermont Square","(34.007373, -118.2893345)","1/1/17",34.007373,-118.2893345
"748",2017,664.0690784,"Vermont Square","(34.007429, -118.2840635)","1/1/17",34.007429,-118.2840635
"749",2017,664.0690784,"Historic South-Central","(34.0074525, -118.27748)","1/1/17",34.0074525,-118.27748
"750",2017,664.0690784,"South Park","(33.9996995, -118.277466)","1/1/17",33.9996995,-118.277466
"751",2017,664.0690784,"Vermont Square","(33.9994895, -118.2893225)","1/1/17",33.9994895,-118.2893225
"752",2017,664.0690784,"Vermont Square","(33.9997375, -118.28378)","1/1/17",33.9997375,-118.28378
"753",2017,664.0690784,"Vermont Square","(34.0016535, -118.2980375)","1/1/17",34.0016535,-118.2980375
"754",2017,664.0690784,"Vermont Square","(33.9975775, -118.29803)","1/1/17",33.9975775,-118.29803
"755",2017,664.0690784,"Vermont Square","(33.999376, -118.310834)","1/1/17",33.999376,-118.310834
"756",2017,664.0690784,"Chesterfield Square","(33.992088, -118.3107815)","1/1/17",33.992088,-118.3107815
"757",2017,664.0690784,"Vermont-Slauson","(33.9920885, -118.298021)","1/1/17",33.9920885,-118.298021
"758",2017,664.0690784,"Vermont-Slauson","(33.992427, -118.285947)","1/1/17",33.992427,-118.285947
"759",2017,664.0690784,"South Park","(33.9924525, -118.2771805)","1/1/17",33.9924525,-118.2771805
"760",2017,664.0690784,"Leimert Park","(34.011672, -118.322292)","1/1/17",34.011672,-118.322292
"761",2017,664.0690784,"Leimert Park","(34.016776, -118.331087)","1/1/17",34.016776,-118.331087
"762",2017,701.3833493,"Leimert Park","(34.007159, -118.3293635)","1/1/17",34.007159,-118.3293635
"763",2017,699.753117,"Hyde Park","(33.997504, -118.3246435)","1/1/17",33.997504,-118.3246435
"764",2017,699.796639,"Hyde Park","(34.001849, -118.32479)","1/1/17",34.001849,-118.32479
"765",2017,698.055961,"Hyde Park","(33.9926585, -118.327201)","1/1/17",33.9926585,-118.327201
"766",2017,701.4382985,"Hyde Park","(33.987231, -118.327693)","1/1/17",33.987231,-118.327693
"767",2017,664.0690784,"Hyde Park","(33.9818325, -118.3220865)","1/1/17",33.9818325,-118.3220865
"768",2017,664.0690784,"Hyde Park","(33.981784, -118.328655)","1/1/17",33.981784,-118.328655
"769",2017,627.8643516,"Hyde Park","(33.981753, -118.3346945)","1/1/17",33.981753,-118.3346945
"770",2017,697.7754661,"Hyde Park","(33.9855355, -118.348147)","1/1/17",33.9855355,-118.348147
"771",2017,627.4427851,"Hyde Park","(33.9744985, -118.322127)","1/1/17",33.9744985,-118.322127
"772",2017,626.747329,"Hyde Park","(33.972711, -118.3308415)","1/1/17",33.972711,-118.3308415
"773",2017,711.551862,"Ladera Heights","(34.009386, -118.367527)","1/1/17",34.009386,-118.367527
"774",2017,655.8328683,"Baldwin Hills/Crenshaw","(34.0120535, -118.3418225)","1/1/17",34.0120535,-118.3418225
"775",2017,664.0690784,"Baldwin Hills/Crenshaw","(34.0167105, -118.352691)","1/1/17",34.0167105,-118.352691
"776",2017,664.0690784,"Baldwin Hills/Crenshaw","(34.0176365, -118.347316)","1/1/17",34.0176365,-118.347316
"777",2017,664.0690784,"Baldwin Hills/Crenshaw","(34.014877, -118.349074)","1/1/17",34.014877,-118.349074
"778",2017,724.5007223,"Baldwin Hills/Crenshaw","(34.0049835, -118.349179)","1/1/17",34.0049835,-118.349179
"779",2017,664.0690784,"Vermont-Slauson","(33.9855155, -118.291439)","1/1/17",33.9855155,-118.291439
"780",2017,664.0690784,"Vermont-Slauson","(33.9856665, -118.283741)","1/1/17",33.9856665,-118.283741
"781",2017,664.0690784,"Vermont-Slauson","(33.985727, -118.299118)","1/1/17",33.985727,-118.299118
"782",2017,664.0690784,"Chesterfield Square","(33.985482, -118.310035)","1/1/17",33.985482,-118.310035
"783",2017,664.0690784,"Chesterfield Square","(33.978464, -118.3111655)","1/1/17",33.978464,-118.3111655
"784",2017,664.0690784,"Vermont-Slauson","(33.9784655, -118.2947775)","1/1/17",33.9784655,-118.2947775
"785",2017,664.0690784,"Harvard Park","(33.978462, -118.3013325)","1/1/17",33.978462,-118.3013325
"786",2017,664.0690784,"Vermont-Slauson","(33.978414, -118.289297)","1/1/17",33.978414,-118.289297
"787",2017,664.0690784,"Vermont-Slauson","(33.978508, -118.283801)","1/1/17",33.978508,-118.283801
"788",2017,664.0690784,"Vermont Knolls","(33.972693, -118.28613)","1/1/17",33.972693,-118.28613
"789",2017,664.0690784,"Vermont Knolls","(33.9692975, -118.286182)","1/1/17",33.9692975,-118.286182
"790",2017,664.0690784,"Vermont Knolls","(33.9709525, -118.298091)","1/1/17",33.9709525,-118.298091
"791",2017,655.6350055,"Manchester Square","(33.970932, -118.311186)","1/1/17",33.970932,-118.311186
"792",2017,695.5303553,"Gramercy Park","(33.945472, -118.3089905)","1/1/17",33.945472,-118.3089905
"793",2017,628.3802097,"Manchester Square","(33.963625, -118.3111985)","1/1/17",33.963625,-118.3111985
"794",2017,655.4565671,"Vermont Knolls","(33.963641, -118.2981045)","1/1/17",33.963641,-118.2981045
"795",2017,664.0690784,"Vermont Knolls","(33.9660195, -118.2861825)","1/1/17",33.9660195,-118.2861825
"796",2017,664.0690784,"Vermont Knolls","(33.962152, -118.2861365)","1/1/17",33.962152,-118.2861365
"797",2017,626.965594,"Gramercy Park","(33.956361, -118.309005)","1/1/17",33.956361,-118.309005
"798",2017,664.0690784,"Florence","(33.9857845, -118.277227)","1/1/17",33.9857845,-118.277227
"799",2017,782.4776036,"Florence","(33.985588, -118.265182)","1/1/17",33.985588,-118.265182
"800",2017,664.0690784,"Florence","(33.9785445, -118.27732)","1/1/17",33.9785445,-118.27732
"801",2017,664.0690784,"Florence","(33.978568, -118.2717375)","1/1/17",33.978568,-118.2717375
