Zip.Code,Sample.Number,Date.Submitted,Lead.ppb,copper.ppb,Street..,City,N,income,ave.income
48504,LG84167,10/27/16,0,0,3102,FLINT,11938,314151,26.31521193
48504,LG74868,9/19/16,0,0,5602,FLINT,11938,314151,26.31521193
48504,LG68016,8/18/16,1,80,1002,FLINT,11938,314151,26.31521193
48504,LG67889,8/18/16,2,0,3614,FLINT,11938,314151,26.31521193
48504,LG74842,9/19/16,3,0,321,FLINT,11938,314151,26.31521193
48504,LG66697,8/15/16,2,0,1701,FLINT,11938,314151,26.31521193
48504,LG92044,12/15/16,0,50,2113,FLINT,11938,314151,26.31521193
48504,LG76884,9/26/16,190,140,1437,FLINT,11938,314151,26.31521193
48504,LG87685,11/17/16,,,1133,FLINT,11938,314151,26.31521193
48504,LG88040,11/21/16,,,6602,FLINT,11938,314151,26.31521193
48504,LG60642,7/19/16,6,110,2419,FLINT,11938,314151,26.31521193
48504,LG83082,10/20/16,,,1109,FLINT,11938,314151,26.31521193
48504,LG64570,8/4/16,216,"3,570",3509,FLINT,11938,314151,26.31521193
48504,LG70079,8/29/16,0,0,1810,FLINT,11938,314151,26.31521193
48504,LG60786,7/20/16,0,0,2710,FLINT,11938,314151,26.31521193
48504,LG72795,9/12/16,0,0,513,FLINT,11938,314151,26.31521193
48504,LG82143,10/17/16,0,0,4264,FLINT,11938,314151,26.31521193
48504,LG70071,8/29/16,0,0,4256,FLINT,11938,314151,26.31521193
48504,LG67946,8/18/16,3,70,2332,FLINT,11938,314151,26.31521193
48504,LG58856,7/12/16,2,200,3622,FLINT,11938,314151,26.31521193
48504,LG91198,12/12/16,,,5706,FLINT,11938,314151,26.31521193
48504,LG78678,9/29/16,1,60,2010,FLINT,11938,314151,26.31521193
48504,LG85712,11/7/16,,,2717,FLINT,11938,314151,26.31521193
48504,LG75397,9/21/16,2,60,2309,FLINT,11938,314151,26.31521193
48504,LG88669,11/28/16,,,3118,FLINT,11938,314151,26.31521193
48504,LG87416,11/17/16,6,60,2619,FLINT,11938,314151,26.31521193
48504,LG64563,8/4/16,1,0,2201,FLINT,11938,314151,26.31521193
48504,LG63348,8/1/16,0,60,2472,FLINT,11938,314151,26.31521193
48504,LG65012,8/8/16,0,0,,,11938,314151,26.31521193
48504,LG76885,9/26/16,9,60,4310,FLINT,11938,314151,26.31521193
48504,LG91210,12/12/16,,,624,FLINT,11938,314151,26.31521193
48504,LG81773,10/13/16,0,0,3202,FLINT,11938,314151,26.31521193
48504,LG88728,11/28/16,,,2210,FLINT,11938,314151,26.31521193
48504,LG87414,11/17/16,0,0,617,FLINT,11938,314151,26.31521193
48504,LG91212,12/12/16,,,2007,FLINT,11938,314151,26.31521193
48504,LG78688,9/29/16,2,0,2008,FLINT,11938,314151,26.31521193
48504,LG85723,11/7/16,,,3401,FLINT,11938,314151,26.31521193
48504,LG86552,11/10/16,,,3110,FLINT,11938,314151,26.31521193
48504,LG86525,11/10/16,,,1701,FLINT,11938,314151,26.31521193
48504,LG81111,10/10/16,0,60,625,FLINT,11938,314151,26.31521193
48504,LG58010,7/7/16,9,200,3232,FLINT,11938,314151,26.31521193
48504,LG61612,7/21/16,2,80,4024,FLINT,11938,314151,26.31521193
48504,LG59607,7/14/16,0,0,2102,FLINT,11938,314151,26.31521193
48504,LG87420,11/17/16,15,0,2041,FLINT,11938,314151,26.31521193
48504,LG68449,8/22/16,2,0,2808,FLINT,11938,314151,26.31521193
48504,LG77516,9/27/16,0,0,1802,FLINT,11938,314151,26.31521193
48504,LG91159,12/12/16,0,0,3813,FLINT,11938,314151,26.31521193
48504,LG76878,9/26/16,9,0,1413,FLINT,11938,314151,26.31521193
48504,LG59624,7/14/16,0,0,2125,FLINT,11938,314151,26.31521193
48504,LG83061,10/20/16,0,160,808,FLINT,11938,314151,26.31521193
48504,LG83054,10/20/16,5,0,808,FLINT,11938,314151,26.31521193
48504,LG63356,8/1/16,1,0,1712,FLINT,11938,314151,26.31521193
48504,LG80744,10/6/16,9,0,2332,FLINT,11938,314151,26.31521193
48504,LG63365,8/1/16,0,450,1333,GRAND BLANC,11938,314151,26.31521193
48504,LG67876,8/18/16,0,70,2401,FLINT,11938,314151,26.31521193
48504,LG92051,12/15/16,0,70,855,FLINT,11938,314151,26.31521193
48504,LG58356,7/11/16,4,90,3709,FLINT,11938,314151,26.31521193
48504,LG75337,9/21/16,4,0,2816,FLINT,11938,314151,26.31521193
48504,LG88049,11/21/16,,,6602,FLINT,11938,314151,26.31521193
48504,LG68214,8/19/16,4,0,2827,FLINT,11938,314151,26.31521193
48504,LG74245,9/15/16,0,50,1705,FLINT,11938,314151,26.31521193
48504,LG67857,8/18/16,1,70,4709,FLINT,11938,314151,26.31521193
48504,LG58040,7/7/16,4,0,1460,FLINT,11938,314151,26.31521193
48504,LG59602,7/14/16,2,0,1035,FLINT,11938,314151,26.31521193
48504,LG64575,8/4/16,0,0,717,FLINT,11938,314151,26.31521193
48504,LG61490,7/21/16,0,310,2418,FLINT,11938,314151,26.31521193
48504,LG78673,9/29/16,56,110,917,FLINT,11938,314151,26.31521193
48504,LG63037,7/28/16,4,320,2610,FLINT,11938,314151,26.31521193
48504,LG76865,9/26/16,4,100,618,FLINT,11938,314151,26.31521193
48504,LG87606,11/17/16,,,,FLINT,11938,314151,26.31521193
48504,LG88164,11/21/16,,,2450,FLINT,11938,314151,26.31521193
48504,LG61531,7/21/16,1,0,745,FLINT,11938,314151,26.31521193
48504,LG76239,9/22/16,3,60,5313,FLINT,11938,314151,26.31521193
48504,LG59590,7/14/16,4,100,2909,FLINT,11938,314151,26.31521193
48504,LG87374,11/17/16,5,60,2835,FLINT,11938,314151,26.31521193
48504,LG87680,11/17/16,0,0,2302,FLINT,11938,314151,26.31521193
48504,LG81777,10/13/16,0,0,2501,FLINT,11938,314151,26.31521193
48504,LG64993,8/8/16,0,0,4701,FLINT,11938,314151,26.31521193
48504,LG61491,7/21/16,4,740,1902,FLINT,11938,314151,26.31521193
48504,LG88023,11/21/16,,,1518,FLINT,11938,314151,26.31521193
48504,LG81787,10/13/16,0,60,902,FLINT,11938,314151,26.31521193
48504,LG87433,11/17/16,7,140,2401,FLINT,11938,314151,26.31521193
48504,LG58876,7/12/16,3,560,4333,FLINT,11938,314151,26.31521193
48504,LG58013,7/7/16,4,50,5808,FLINT,11938,314151,26.31521193
48504,LG83048,10/20/16,20,130,719,FLINT,11938,314151,26.31521193
48504,LG75308,9/21/16,0,0,1614,FLINT,11938,314151,26.31521193
48504,LG72164,9/8/16,8,170,311,FLINT,11938,314151,26.31521193
48504,LG68006,8/18/16,0,0,4226,FLINT,11938,314151,26.31521193
48504,LG87698,11/17/16,,,1747,FLINT,11938,314151,26.31521193
48504,LG74854,9/19/16,0,60,2317,FLINT,11938,314151,26.31521193
48504,LG60666,7/19/16,2,0,2811,FLINT,11938,314151,26.31521193
48504,LG75319,9/21/16,0,60,1626,FLINT,11938,314151,26.31521193
48504,LG58069,7/7/16,0,90,3301,FLINT,11938,314151,26.31521193
48504,LG65005,8/8/16,2,0,516,FLINT,11938,314151,26.31521193
48504,LG87387,11/17/16,4,0,2831,FLINT,11938,314151,26.31521193
48504,LG74241,9/15/16,0,0,622,FLINT,11938,314151,26.31521193
48504,LG90816,12/8/16,,,1606,FLINT,11938,314151,26.31521193
48504,LG61553,7/21/16,0,130,2313,FLINT,11938,314151,26.31521193
48504,LG87357,11/17/16,5,80,1629,FLINT,11938,314151,26.31521193
48504,LG61508,7/21/16,23,0,1738,FLINT,11938,314151,26.31521193
48504,LG71336,9/6/16,0,0,802,FLINT,11938,314151,26.31521193
48504,LG74836,9/19/16,2,0,1506,FLINT,11938,314151,26.31521193
48504,LG60790,7/20/16,1,0,1712,FLINT,11938,314151,26.31521193
48504,LG90784,12/8/16,1,0,3318,FLINT,11938,314151,26.31521193
48504,LG88166,11/21/16,,,814,FLINT,11938,314151,26.31521193
48504,LG82126,10/17/16,0,0,522,FLINT,11938,314151,26.31521193
48504,LG76243,9/22/16,0,240,332,FLINT,11938,314151,26.31521193
48504,LG72821,9/12/16,36,0,2117,FLINT,11938,314151,26.31521193
48504,LG67905,8/18/16,0,0,1810,FLINT,11938,314151,26.31521193
48504,LG75363,9/21/16,12,0,2819,FLINT,11938,314151,26.31521193
48504,LG61928,7/25/16,0,0,2802,FLINT,11938,314151,26.31521193
48504,LG61088,7/20/16,0,60,2954,FLINT,11938,314151,26.31521193
48504,LG83416,10/24/16,26,110,922,FLINT,11938,314151,26.31521193
48504,LG57975,7/7/16,12,280,633,FLINT,11938,314151,26.31521193
48504,LG85334,11/3/16,,,718,FLINT,11938,314151,26.31521193
48504,LG85362,11/3/16,2,0,1813,FLINT,11938,314151,26.31521193
48504,LG60683,7/19/16,12,60,2501,FLINT,11938,314151,26.31521193
48504,LG80752,10/6/16,1,0,5809,FLINT,11938,314151,26.31521193
48504,LG72831,9/12/16,0,70,2107,FLINT,11938,314151,26.31521193
48504,LG87793,11/18/16,0,80,734,FLINT,11938,314151,26.31521193
48504,LG58055,7/7/16,0,80,2528,FLINT,11938,314151,26.31521193
48504,LG57968,7/7/16,0,0,3119,FLINT,11938,314151,26.31521193
48504,LG89428,12/1/16,,,1444,FLINT,11938,314151,26.31521193
48504,LG76898,9/26/16,2,0,2024,FLINT,11938,314151,26.31521193
48504,LG69550,8/25/16,0,0,2013,FLINT,11938,314151,26.31521193
48504,LG69514,8/25/16,2,90,614,FLINT,11938,314151,26.31521193
48504,LG58028,7/7/16,0,0,3745,FLINT,11938,314151,26.31521193
48504,LG59565,7/14/16,0,0,2032,FLINT,11938,314151,26.31521193
48504,LG61199,7/20/16,2,0,2820,FLINT,11938,314151,26.31521193
48504,LG71367,9/6/16,0,0,2420,FLINT,11938,314151,26.31521193
48504,LG80767,10/6/16,0,70,2535,FLINT,11938,314151,26.31521193
48504,LG87353,11/17/16,4,0,2840,FLINT,11938,314151,26.31521193
48504,LG83096,10/20/16,,,5199,FLINT,11938,314151,26.31521193
48504,LG58036,7/7/16,2,0,2206,FLINT,11938,314151,26.31521193
48504,LG60674,7/19/16,6,0,2827,FLINT,11938,314151,26.31521193
48504,LG88686,11/28/16,,,3115,FLINT,11938,314151,26.31521193
48504,LG67908,8/18/16,6,50,2520E,FLINT,11938,314151,26.31521193
48504,LG87365,11/17/16,0,0,1109,FLINT,11938,314151,26.31521193
48504,LG61934,7/25/16,2,0,3220,FLINT,11938,314151,26.31521193
48504,LG57996,7/7/16,0,0,814,FLINT,11938,314151,26.31521193
48504,LG63019,7/28/16,0,110,1018,FLINT,11938,314151,26.31521193
48504,LG85329,11/3/16,,,3505,FLINT,11938,314151,26.31521193
48504,LG70036,8/29/16,0,90,1242,FLINT,11938,314151,26.31521193
48504,LG58067,7/7/16,0,0,2944,FLINT,11938,314151,26.31521193
48504,LG59627,7/14/16,6,0,2125,FLINT,11938,314151,26.31521193
48504,LG88167,11/21/16,,,3118,FLINT,11938,314151,26.31521193
48504,LG70033,8/29/16,2,0,433,FLINT,11938,314151,26.31521193
48504,LG88696,11/28/16,,,622,FLINT,11938,314151,26.31521193
48504,LG87613,11/17/16,,,,GENESEE,11938,314151,26.31521193
48504,LG86520,11/10/16,0,60,2802,FLINT,11938,314151,26.31521193
48504,LG62976,7/28/16,2,0,321,FLINT,11938,314151,26.31521193
48504,LG63358,8/1/16,0,60,901,FLINT,11938,314151,26.31521193
48504,LG84126,10/27/16,,,631,FLINT,11938,314151,26.31521193
48504,LG76082,9/22/16,2,240,1108,FLINT,11938,314151,26.31521193
48504,LG84543,10/31/16,,,1130,FLINT,11938,314151,26.31521193
48504,LG63345,8/1/16,9,90,4218,FLINT,11938,314151,26.31521193
48504,LG70056,8/29/16,2,0,1141,FLINT,11938,314151,26.31521193
48504,LG86527,11/10/16,,,2702,FLINT,11938,314151,26.31521193
48504,LG78668,9/29/16,0,0,1625,FLINT,11938,314151,26.31521193
48504,LG79588,10/3/16,0,0,6725,FLINT,11938,314151,26.31521193
48504,LG64992,8/8/16,0,0,4701,FLINT,11938,314151,26.31521193
48504,LG67877,8/18/16,2,110,2407,FLINT,11938,314151,26.31521193
48504,LG61533,7/21/16,0,0,601,FLINT,11938,314151,26.31521193
48504,LG89860,12/5/16,,,4033,FLINT,11938,314151,26.31521193
48504,LG88129,11/21/16,43,60,1437,FLINT,11938,314151,26.31521193
48504,LG66311,8/11/16,0,0,724,FLINT,11938,314151,26.31521193
48504,LG89419,12/1/16,,,1624,FLINT,11938,314151,26.31521193
48504,LG75353,9/21/16,0,0,1606,FLINT,11938,314151,26.31521193
48504,LG61204,7/20/16,4,70,2812,FLINT,11938,314151,26.31521193
48504,LG77515,9/27/16,0,0,1802,FLINT,11938,314151,26.31521193
48504,LG76227,9/22/16,2,0,5313,FLINT,11938,314151,26.31521193
48504,LG61101,7/20/16,0,60,1201,FLINT,11938,314151,26.31521193
48504,LG60607,7/19/16,2,50,2840,FLINT,11938,314151,26.31521193
48504,LG87995,11/21/16,,,1518,FLINT,11938,314151,26.31521193
48504,LG87997,11/21/16,,,1518,FLINT,11938,314151,26.31521193
48504,LG79613,10/3/16,9,80,132,FLINT,11938,314151,26.31521193
48504,LG88047,11/21/16,,,6602,FLINT,11938,314151,26.31521193
48504,LG81114,10/10/16,0,0,523,FLINT,11938,314151,26.31521193
48504,LG90779,12/8/16,0,0,6303,FLINT,11938,314151,26.31521193
48504,LG83033,10/20/16,0,0,836,FLINT,11938,314151,26.31521193
48504,LG67818,8/18/16,7,0,2521,FLINT,11938,314151,26.31521193
48504,LG87338,11/17/16,3,0,1915,FLINT,11938,314151,26.31521193
48504,LG83020,10/20/16,0,0,913,FLINT,11938,314151,26.31521193
48504,LG93153,12/22/16,,,520,FLINT,11938,314151,26.31521193
48504,LG87620,11/17/16,,,,DAVISON,11938,314151,26.31521193
48504,LG88146,11/21/16,0,0,1221,FLINT,11938,314151,26.31521193
48504,LG87329,11/17/16,0,0,3614,FLINT,11938,314151,26.31521193
48504,LG76107,9/22/16,0,0,1351,FLINT,11938,314151,26.31521193
48504,LG64581,8/4/16,5,0,2125,FLINT,11938,314151,26.31521193
48504,LG63368,8/1/16,0,0,,,11938,314151,26.31521193
48504,LG63360,8/1/16,1,0,633,FLINT,11938,314151,26.31521193
48504,LG92071,12/15/16,,,2429,FLINT,11938,314151,26.31521193
48504,LG60647,7/19/16,5,0,2619,FLINT,11938,314151,26.31521193
48504,LG81792,10/13/16,61,220,641,FLINT,11938,314151,26.31521193
48504,LG72812,9/12/16,14,100,711,FLINT,11938,314151,26.31521193
48504,LG77546,9/27/16,0,80,1201,FLINT,11938,314151,26.31521193
48504,LG89401,12/1/16,0,0,3600,FLINT,11938,314151,26.31521193
48504,LG84525,10/31/16,0,0,3625,FLINT,11938,314151,26.31521193
48504,LG60657,7/19/16,0,0,3602,FLINT,11938,314151,26.31521193
48504,LG61135,7/20/16,0,170,1201,FLINT,11938,314151,26.31521193
48504,LG87692,11/17/16,,,2413,FLINT,11938,314151,26.31521193
48504,LG86547,11/10/16,,,906,FLINT,11938,314151,26.31521193
48504,LG70050,8/29/16,6,0,1125,FLINT,11938,314151,26.31521193
48504,LG76084,9/22/16,2,60,426,FLINT,11938,314151,26.31521193
48504,LG60224,7/18/16,0,0,1541,FLINT,11938,314151,26.31521193
48504,LG88702,11/28/16,,,6810,FLINT,11938,314151,26.31521193
48504,LG59610,7/14/16,7,0,2648,FLINT,11938,314151,26.31521193
48504,LG67836,8/18/16,4,0,2820,FLINT,11938,314151,26.31521193
48504,LG92037,12/15/16,0,160,7022,FLINT,11938,314151,26.31521193
48504,LG67928,8/18/16,6,0,1406,FLINT,11938,314151,26.31521193
48504,LG67855,8/18/16,0,0,1738,FLINT,11938,314151,26.31521193
48504,LG64548,8/4/16,3,0,1033,FLINT,11938,314151,26.31521193
48504,LG80746,10/6/16,3,120,1724,FLINT,11938,314151,26.31521193
48504,LG58868,7/12/16,7,60,2106,FLINT,11938,314151,26.31521193
48504,LG77561,9/27/16,5,140,1201,FLINT,11938,314151,26.31521193
48504,LG81098,10/10/16,1,0,2304,FLINT,11938,314151,26.31521193
48504,LG63020,7/28/16,11,0,416,FLINT,11938,314151,26.31521193
48504,LG70060,8/29/16,231,"2,330",1825,FLINT,11938,314151,26.31521193
48504,LG93149,12/22/16,,,3618,FLINT,11938,314151,26.31521193
48504,LG77528,9/27/16,0,0,1201,FLINT,11938,314151,26.31521193
48504,LG69521,8/25/16,2,0,719,FLINT,11938,314151,26.31521193
48504,LG61114,7/20/16,0,60,1201,FLINT,11938,314151,26.31521193
48504,LG69495,8/25/16,96,0,732,FLINT,11938,314151,26.31521193
48504,LG58835,7/12/16,0,0,3710,FLINT,11938,314151,26.31521193
48504,LG88173,11/21/16,,,201,FLINT,11938,314151,26.31521193
48504,LG81103,10/10/16,0,0,4006,FLINT,11938,314151,26.31521193
48504,LG59572,7/14/16,0,0,3602,FLINT,11938,314151,26.31521193
48504,LG86696,11/14/16,7,100,2042,FLINT,11938,314151,26.31521193
48504,LG80758,10/6/16,9,70,5809,FLINT,11938,314151,26.31521193
48504,LG68213,8/19/16,4,0,750,FLINT,11938,314151,26.31521193
48504,LG89848,12/5/16,,,3725,FLINT,11938,314151,26.31521193
48504,LG66327,8/11/16,0,0,2724,FLINT,11938,314151,26.31521193
48504,LG72845,9/12/16,5,0,1509,FLINT,11938,314151,26.31521193
48504,LG63043,7/28/16,133,230,2526,FLINT,11938,314151,26.31521193
48504,LG87682,11/17/16,,,1408,FLINT,11938,314151,26.31521193
48504,LG70996,9/1/16,0,0,801,FLINT,11938,314151,26.31521193
48504,LG75358,9/21/16,6,0,2508,FLINT,11938,314151,26.31521193
48504,LG77510,9/27/16,0,0,2954,FLINT,11938,314151,26.31521193
48504,LG75284,9/21/16,2,0,635,FLINT,11938,314151,26.31521193
48504,LG60227,7/18/16,2,60,2330,FLINT,11938,314151,26.31521193
48504,LG58057,7/7/16,1,110,520,FLINT,11938,314151,26.31521193
48504,LG84535,10/31/16,,,4709,FLINT,11938,314151,26.31521193
48504,LG62998,7/28/16,0,0,3085,FLINT,11938,314151,26.31521193
48504,LG61943,7/25/16,0,50,3501,FLINT,11938,314151,26.31521193
48504,LG72846,9/12/16,5,0,612,FLINT,11938,314151,26.31521193
48504,LG75291,9/21/16,0,0,1726,FLINT,11938,314151,26.31521193
48504,LG87368,11/17/16,4,0,702,FLINT,11938,314151,26.31521193
48504,LG83425,10/24/16,0,80,635,FLINT,11938,314151,26.31521193
48504,LG63046,7/28/16,0,190,2806,FLINT,11938,314151,26.31521193
48504,LG88037,11/21/16,,,6602,FLINT,11938,314151,26.31521193
48504,LG67881,8/18/16,4,100,2419,FLINT,11938,314151,26.31521193
48504,LG58009,7/7/16,0,0,1314,FLINT,11938,314151,26.31521193
48504,LG85730,11/7/16,,,3740,FLINT,11938,314151,26.31521193
48504,LG66714,8/15/16,0,0,3133,FLINT,11938,314151,26.31521193
48504,LG83056,10/20/16,32,570,808,FLINT,11938,314151,26.31521193
48504,LG81805,10/13/16,4,290,1201,FLINT,11938,314151,26.31521193
48504,LG59588,7/14/16,4,0,1642,FLINT,11938,314151,26.31521193
48504,LG76100,9/22/16,4,0,745,FLINT,11938,314151,26.31521193
48504,LG87427,11/17/16,0,0,620,FLINT,11938,314151,26.31521193
48504,LG88155,11/21/16,,,3106,FLINT,11938,314151,26.31521193
48504,LG67956,8/18/16,4,60,2017,FLINT,11938,314151,26.31521193
48504,LG67945,8/18/16,0,0,4705,FLINT,11938,314151,26.31521193
48504,LG74859,9/19/16,0,0,2256,FLINT,11938,314151,26.31521193
48504,LG67859,8/18/16,0,0,617,FLINT,11938,314151,26.31521193
48504,LG67916,8/18/16,5,0,737,FLINT,11938,314151,26.31521193
48504,LG80750,10/6/16,11,70,1123,FLINT,11938,314151,26.31521193
48504,LG57998,7/7/16,0,0,2002,FLINT,11938,314151,26.31521193
48504,LG67826,8/18/16,2,50,2961,FLINT,11938,314151,26.31521193
48504,LG68018,8/18/16,0,0,1002,FLINT,11938,314151,26.31521193
48504,LG60620,7/19/16,0,90,4709,FLINT,11938,314151,26.31521193
48504,LG88059,11/21/16,,,6602,FLINT,11938,314151,26.31521193
48504,LG67862,8/18/16,0,0,4302,FLINT,11938,314151,26.31521193
48504,LG75280,9/21/16,9,100,4024,FLINT,11938,314151,26.31521193
48504,LG71327,9/6/16,39,70,2422,FLINT,11938,314151,26.31521193
48504,LG61544,7/21/16,43,0,2613,FLINT,11938,314151,26.31521193
48504,LG72144,9/8/16,25,0,717,FLINT,11938,314151,26.31521193
48504,LG85369,11/3/16,2,190,611,FLINT,11938,314151,26.31521193
48504,LG89854,12/5/16,,,422,FLINT,11938,314151,26.31521193
48504,LG85715,11/7/16,,,1124,FLINT,11938,314151,26.31521193
48504,LG75389,9/21/16,0,100,4709,FLINT,11938,314151,26.31521193
48504,LG87588,11/17/16,,,,FLINT,11938,314151,26.31521193
48504,LG67895,8/18/16,2,0,1233,FLINT,11938,314151,26.31521193
48504,LG64582,8/4/16,0,0,2125,FLINT,11938,314151,26.31521193
48504,LG76089,9/22/16,4,0,1112,FLINT,11938,314151,26.31521193
48504,LG72827,9/12/16,7,0,717,FLINT,11938,314151,26.31521193
48504,LG61930,7/25/16,3,0,608,FLINT,11938,314151,26.31521193
48504,LG69540,8/25/16,2,190,1322,FLINT,11938,314151,26.31521193
48504,LG87342,11/17/16,2,0,1614,FLINT,11938,314151,26.31521193
48504,LG68217,8/19/16,0,0,714,FLINT,11938,314151,26.31521193
48504,LG60807,7/20/16,5,0,617,FLINT,11938,314151,26.31521193
48504,LG84157,10/27/16,8,60,1002,FLINT,11938,314151,26.31521193
48504,LG59621,7/14/16,4,0,2001,FLINT,11938,314151,26.31521193
48504,LG83038,10/20/16,0,0,,FLINT,11938,314151,26.31521193
48504,LG79599,10/3/16,4,60,1634,FLINT,11938,314151,26.31521193
48504,LG87795,11/18/16,4,0,737,FLINT,11938,314151,26.31521193
48504,LG81106,10/10/16,0,0,4322,FLINT,11938,314151,26.31521193
48504,LG61086,7/20/16,40,0,1213,FLINT,11938,314151,26.31521193
48504,LG58052,7/7/16,0,280,3347,BURTON,11938,314151,26.31521193
48504,LG81092,10/10/16,0,0,2931,FLINT,11938,314151,26.31521193
48504,LG87332,11/17/16,1,60,2309,FLINT,11938,314151,26.31521193
48504,LG84171,10/27/16,3,0,448,FLINT,11938,314151,26.31521193
48504,LG81780,10/13/16,12,130,1930,FLINT,11938,314151,26.31521193
48504,LG61486,7/21/16,0,0,110,FLINT,11938,314151,26.31521193
48504,LG87678,11/17/16,0,70,1511,FLINT,11938,314151,26.31521193
48504,LG71025,9/1/16,8,0,1940,FLINT,11938,314151,26.31521193
48504,LG58842,7/12/16,2,100,,FLINT,11938,314151,26.31521193
48504,LG60817,7/20/16,1,0,714,FLINT,11938,314151,26.31521193
48504,LG89841,12/5/16,0,0,1602,FLINT,11938,314151,26.31521193
48504,LG61487,7/21/16,0,0,2037,FLINT,11938,314151,26.31521193
48504,LG88680,11/28/16,,,706,FLINT,11938,314151,26.31521193
48504,LG86716,11/14/16,,,1506,FLINT,11938,314151,26.31521193
48504,LG58016,7/7/16,9,0,417,FLINT,11938,314151,26.31521193
48504,LG88128,11/21/16,0,460,2525,FLINT,11938,314151,26.31521193
48504,LG90788,12/8/16,14,170,746,FLINT,11938,314151,26.31521193
48504,LG71353,9/6/16,0,290,512,FLINT,11938,314151,26.31521193
48504,LG93146,12/22/16,,,3622,FLINT,11938,314151,26.31521193
48504,LG74238,9/15/16,4,0,2311,FLINT,11938,314151,26.31521193
48504,LG83439,10/24/16,,,1215,FLINT,11938,314151,26.31521193
48504,LG89400,12/1/16,0,0,3100,FLINT,11938,314151,26.31521193
48504,LG58053,7/7/16,0,0,6802,FLINT,11938,314151,26.31521193
48504,LG87612,11/17/16,,,,FLUSHING,11938,314151,26.31521193
48504,LG87451,11/17/16,2,0,4214,FLINT,11938,314151,26.31521193
48504,LG87440,11/17/16,2,0,1704,FLINT,11938,314151,26.31521193
48504,LG66293,8/11/16,0,90,1911,FLINT,11938,314151,26.31521193
48504,LG71017,9/1/16,1,70,1632,FLINT,11938,314151,26.31521193
48504,LG86709,11/14/16,,,424,FLINT,11938,314151,26.31521193
48504,LG87367,11/17/16,0,80,2701,FLINT,11938,314151,26.31521193
48504,LG67817,8/18/16,4,0,421,FLINT,11938,314151,26.31521193
48504,LG88126,11/21/16,0,0,2320,FLINT,11938,314151,26.31521193
48504,LG67961,8/18/16,2,260,4337,FLINT,11938,314151,26.31521193
48504,LG60598,7/19/16,2,70,2801,FLINT,11938,314151,26.31521193
48504,LG75348,9/21/16,5,0,702,FLINT,11938,314151,26.31521193
48504,LG59618,7/14/16,0,50,2101,FLINT,11938,314151,26.31521193
48504,LG59582,7/14/16,0,0,4007,FLINT,11938,314151,26.31521193
48504,LG77509,9/27/16,0,0,2954,FLINT,11938,314151,26.31521193
48504,LG83434,10/24/16,0,0,2701,FLINT,11938,314151,26.31521193
48504,LG91211,12/12/16,,,817,FLINT,11938,314151,26.31521193
48504,LG72798,9/12/16,3,90,1605,FLINT,11938,314151,26.31521193
48504,LG87356,11/17/16,1,60,2808,FLINT,11938,314151,26.31521193
48504,LG67904,8/18/16,0,60,3827,FLINT,11938,314151,26.31521193
48504,LG89420,12/1/16,,,502,FLINT,11938,314151,26.31521193
48504,LG58847,7/12/16,4,150,1402,FLINT,11938,314151,26.31521193
48504,LG85729,11/7/16,,,3810,FLINT,11938,314151,26.31521193
48504,LG68478,8/22/16,0,0,1547,FLINT,11938,314151,26.31521193
48504,LG89869,12/5/16,,,1502,FLINT,11938,314151,26.31521193
48504,LG60665,7/19/16,14,0,2819,FLINT,11938,314151,26.31521193
48504,LG63029,7/28/16,0,0,811,FLINT,11938,314151,26.31521193
48504,LG75315,9/21/16,2,0,2319,FLINT,11938,314151,26.31521193
48504,LG88042,11/21/16,,,6602,FLINT,11938,314151,26.31521193
48504,LG81790,10/13/16,0,0,2722,FLINT,11938,314151,26.31521193
48504,LG81778,10/13/16,11,210,3202,FLINT,11938,314151,26.31521193
48504,LG60781,7/20/16,8,0,2041,FLINT,11938,314151,26.31521193
48504,LG89840,12/5/16,0,0,1602,FLINT,11938,314151,26.31521193
48504,LG67820,8/18/16,2,60,2801,FLINT,11938,314151,26.31521193
48504,LG74862,9/19/16,146,390,525,FLINT,11938,314151,26.31521193
48504,LG68211,8/19/16,10,250,2650,FLINT,11938,314151,26.31521193
48504,LG71009,9/1/16,13,0,2026,FLINT,11938,314151,26.31521193
48505,LG83441,10/24/16,,,2440,FLINT,9125,180313,19.76032877
48505,LG58860,7/12/16,0,0,1021,FLINT,9125,180313,19.76032877
48505,LG60601,7/19/16,11,0,2816,FLINT,9125,180313,19.76032877
48505,LG85711,11/7/16,,,519,FLINT,9125,180313,19.76032877
48505,LG84132,10/27/16,,,2006,FLINT,9125,180313,19.76032877
48505,LG68441,8/22/16,1,0,630,FLINT,9125,180313,19.76032877
48505,LG59625,7/14/16,0,0,717,FLINT,9125,180313,19.76032877
48505,LG86708,11/14/16,,,2937,FLINT,9125,180313,19.76032877
48505,LG60804,7/20/16,0,0,139,FLINT,9125,180313,19.76032877
48505,LG89849,12/5/16,,,2517,FLINT,9125,180313,19.76032877
48505,LG61131,7/20/16,0,90,1201,FLINT,9125,180313,19.76032877
48505,LG63366,8/1/16,0,60,2010,FLINT,9125,180313,19.76032877
48505,LG61517,7/21/16,0,60,2125,FLINT,9125,180313,19.76032877
48505,LG67883,8/18/16,69,110,2410,FLINT,9125,180313,19.76032877
48505,LG76259,9/22/16,0,0,1005,FLINT,9125,180313,19.76032877
48505,LG64542,8/4/16,1,0,2812,FLINT,9125,180313,19.76032877
