Zip.Code,Sample.Number,Date.Submitted,Analysis..Lead.,Lead.ppb,Analysis..Copper.,copper.ppb,Street..,Street.Name,City,N,income,ave.income
48505,LG74856,9/19/16,Lead,0,Copper,0,702,FATHER DUKETTE BLVD APT 618,FLINT,9125,180313,19.76032877
48505,LG86554,11/10/16,Lead,,Copper,,3713,BEECHWOOD AVE,FLINT,9125,180313,19.76032877
48505,LG68452,8/22/16,Lead,0,Copper,0,544,BURROUGHS AVE,FLINT,9125,180313,19.76032877
48505,LG77564,9/27/16,Lead,2,Copper,140,1201,N GRAND TRAVERSE ST,FLINT,9125,180313,19.76032877
48505,LG88050,11/21/16,Lead,,Copper,,6602,OXLEY DR,FLINT,9125,180313,19.76032877
48505,LG91165,12/12/16,Lead,3,Copper,0,3722,BURGESS ST,FLINT,9125,180313,19.76032877
48505,LG90785,12/8/16,Lead,0,Copper,0,4018,CORUNNA,FLINT,9125,180313,19.76032877
48505,LG61103,7/20/16,Lead,0,Copper,120,1201,N GRAND TRAVERSE ST,FLINT,9125,180313,19.76032877
48505,LG92057,12/15/16,Lead,2,Copper,0,1940,HEMPHILL RD,FLINT,9125,180313,19.76032877
48505,LG85372,11/3/16,Lead,0,Copper,0,555,COPEMAN BLVD,FLINT,9125,180313,19.76032877
48505,LG60206,7/18/16,Lead,0,Copper,90,4010,PARK FOREST DR,FLINT,9125,180313,19.76032877
48505,LG77506,9/27/16,Lead,36,Copper,0,1213,W HAMILTON AVE,FLINT,9125,180313,19.76032877
48505,LG88683,11/28/16,Lead,,Copper,,1309,PINEHURST AVE,FLINT,9125,180313,19.76032877
48505,LG58873,7/12/16,Lead,0,Copper,0,2117,N CHEVROLET AVE,FLINT,9125,180313,19.76032877
48505,LG61136,7/20/16,Lead,0,Copper,0,1201,N GRAND TRAVERSE ST,FLINT,9125,180313,19.76032877
48505,LG61525,7/21/16,Lead,1,Copper,0,425,S MEADE ST,FLINT,9125,180313,19.76032877
48505,LG60644,7/19/16,Lead,1,Copper,90,2413,WELCH BLVD,FLINT,9125,180313,19.76032877
48505,LG58877,7/12/16,Lead,8,Copper,70,3722,BURGESS ST,FLINT,9125,180313,19.76032877
48505,LG61130,7/20/16,Lead,0,Copper,0,1201,N GRAND TRAVERSE ST,FLINT,9125,180313,19.76032877
48505,LG89416,12/1/16,Lead,,Copper,,1417,MASON ST,FLINT,9125,180313,19.76032877
48505,LG77514,9/27/16,Lead,7,Copper,70,1802,CARMANBROOK PKWY,FLINT,9125,180313,19.76032877
48505,LG87341,11/17/16,Lead,2,Copper,80,2510,MOUNTAIN AVE,FLINT,9125,180313,19.76032877
48505,LG84144,10/27/16,Lead,,Copper,,2440,CHICAGO BLVD,FLINT,9125,180313,19.76032877
48505,LG63369,8/1/16,Lead,2,Copper,0,5718,EDWARDS AVE,FLINT,9125,180313,19.76032877
48505,LG69536,8/25/16,Lead,2,Copper,50,519,GREENFIELD AVE,FLINT,9125,180313,19.76032877
48505,LG60673,7/19/16,Lead,2,Copper,130,2602,NOLEN DR,FLINT,9125,180313,19.76032877
48505,LG85364,11/3/16,Lead,8,Copper,0,555,COPEMAN BLVD,FLINT,9125,180313,19.76032877
48505,LG87370,11/17/16,Lead,0,Copper,0,1907,MONTCLAIR AVE,FLINT,9125,180313,19.76032877
48505,LG92328,12/19/16,Lead,0,Copper,0,448,SAGINAW ST,FLINT,9125,180313,19.76032877
48505,LG92333,12/19/16,Lead,0,Copper,170,3822,E COURT ST,FLINT,9125,180313,19.76032877
48505,LG68019,8/18/16,Lead,1,Copper,0,1002,S SAGINAW ST,FLINT,9125,180313,19.76032877
48505,LG65003,8/8/16,Lead,188,Copper,150,2010,N DORT HWY,FLINT,9125,180313,19.76032877
48505,LG77562,9/27/16,Lead,1,Copper,90,1201,N GRAND TRAVERSE ST,FLINT,9125,180313,19.76032877
48505,LG62971,7/28/16,Lead,0,Copper,0,430,E RUTH AVE,FLINT,9125,180313,19.76032877
48505,LG75328,9/21/16,Lead,2,Copper,0,717,ALVORD AVE,FLINT,9125,180313,19.76032877
48505,LG61554,7/21/16,Lead,340,Copper,130,1634,OKLAHOMA AVE,FLINT,9125,180313,19.76032877
48505,LG87674,11/17/16,Lead,0,Copper,0,3301,WESTWOOD PKWY,FLINT,9125,180313,19.76032877
48505,LG65008,8/8/16,Lead,0,Copper,0,1929,LYNBROOK DR,FLINT,9125,180313,19.76032877
48505,LG91191,12/12/16,Lead,,Copper,,612,HURON ST,FLINT,9125,180313,19.76032877
48505,LG67811,8/18/16,Lead,0,Copper,0,139,GREEN ST,FLINT,9125,180313,19.76032877
48505,LG72850,9/12/16,Lead,17,Copper,0,3710,LAWNDALE AVE,FLINT,9125,180313,19.76032877
48505,LG67978,8/18/16,Lead,2,Copper,70,512,S GRAND TRAVERSE ST,FLINT,9125,180313,19.76032877
48505,LG69915,8/26/16,Lead,0,Copper,0,131,FAIRVIEW ST,HANOVER,9125,180313,19.76032877
48505,LG64579,8/4/16,Lead,0,Copper,0,2931,CLEMENT ST,FLINT,9125,180313,19.76032877
48505,LG79598,10/3/16,Lead,2,Copper,0,118,E WELLINGTON AVE,FLINT,9125,180313,19.76032877
48505,LG87791,11/18/16,Lead,17,Copper,50,1117,SOUTH DR,FLINT,9125,180313,19.76032877
48505,LG77508,9/27/16,Lead,17,Copper,0,1213,W HAMILTON AVE,FLINT,9125,180313,19.76032877
48505,LG88734,11/28/16,Lead,,Copper,,734,W DARTMOUTH ST,FLINT,9125,180313,19.76032877
48505,LG58864,7/12/16,Lead,0,Copper,0,1522,BERRYWOOD LN,FLINT,9125,180313,19.76032877
48505,LG79591,10/3/16,Lead,1,Copper,160,3119,KIRKWOOD LN,FLINT,9125,180313,19.76032877
48505,LG90834,12/8/16,Lead,,Copper,,1313,CRAWFORD ST,FLINT,9125,180313,19.76032877
48505,LG83052,10/20/16,Lead,0,Copper,0,306,W BISHOP AVE,FLINT,9125,180313,19.76032877
48505,LG83050,10/20/16,Lead,0,Copper,0,400,MILL ST,FLINT,9125,180313,19.76032877
48505,LG71313,9/6/16,Lead,3,Copper,60,901,S FRANKLIN AVE,FLINT,9125,180313,19.76032877
48505,LG74243,9/15/16,Lead,1,Copper,0,414,E CARPENTER RD,FLINT,9125,180313,19.76032877
48505,LG64533,8/4/16,Lead,0,Copper,0,4901,BRANCH RD,FLINT,9125,180313,19.76032877
48505,LG58004,7/7/16,Lead,0,Copper,50,2310,CRESTBROOK LN,FLINT,9125,180313,19.76032877
48505,LG71356,9/6/16,Lead,2,Copper,0,3607,LYNN ST,FLINT,9125,180313,19.76032877
48505,LG74838,9/19/16,Lead,0,Copper,0,2714,CONCORD ST,FLINT,9125,180313,19.76032877
48505,LG61091,7/20/16,Lead,0,Copper,0,2954,CONCORD ST,FLINT,9125,180313,19.76032877
48505,LG83443,10/24/16,Lead,,Copper,,3510,BRANDON ST,FLINT,9125,180313,19.76032877
48505,LG61197,7/20/16,Lead,1,Copper,0,639,ALVORD AVE,FLINT,9125,180313,19.76032877
48505,LG64574,8/4/16,Lead,0,Copper,0,717,DICKINSON ST,FLINT,9125,180313,19.76032877
48505,LG61501,7/21/16,Lead,8,Copper,0,4249,CUSTER AVE,FLINT,9125,180313,19.76032877
48505,LG63361,8/1/16,Lead,1,Copper,100,3501,HAWTHORNE DR,FLINT,9125,180313,19.76032877
48505,LG58002,7/7/16,Lead,3,Copper,0,743,W ATHERTON RD,FLINT,9125,180313,19.76032877
48505,LG58834,7/12/16,Lead,0,Copper,0,1329,BELLCREEK DR,FLINT,9125,180313,19.76032877
48505,LG87328,11/17/16,Lead,9,Copper,0,3717,MASON ST,FLINT,9125,180313,19.76032877
48505,LG63039,7/28/16,Lead,0,Copper,0,321 1/2,WITHERBEE ST,FLINT,9125,180313,19.76032877
48505,LG60677,7/19/16,Lead,12,Copper,0,2614,MOUNTAIN AVE,FLINT,9125,180313,19.76032877
48505,LG91219,12/12/16,Lead,,Copper,,1023,CAMPBELL ST,FLINT,9125,180313,19.76032877
48505,LG60640,7/19/16,Lead,1,Copper,90,2401,WELCH BLVD,FLINT,9125,180313,19.76032877
48505,LG93147,12/22/16,Lead,,Copper,,2202,WELCH BLVD,FLINT,9125,180313,19.76032877
48505,LG79592,10/3/16,Lead,4,Copper,0,1835,TOWER ST,FLINT,9125,180313,19.76032877
48505,LG68001,8/18/16,Lead,0,Copper,0,2721,HILLCREST AVE,FLINT,9125,180313,19.76032877
48505,LG89893,12/5/16,Lead,,Copper,,1040,SAGINAW ST,FLINT,9125,180313,19.76032877
48505,LG87994,11/21/16,Lead,,Copper,,1518,UNIVERSITY AVENUE,FLINT,9125,180313,19.76032877
48505,LG61494,7/21/16,Lead,1,Copper,100,1910,STARKWEATHER ST,FLINT,9125,180313,19.76032877
48505,LG68448,8/22/16,Lead,90,Copper,210,1112,LIPPINCOTT BLVD,FLINT,9125,180313,19.76032877
48505,LG88731,11/28/16,Lead,,Copper,,2241,JOLIET ST,FLINT,9125,180313,19.76032877
48505,LG69504,8/25/16,Lead,0,Copper,70,2010,BARKS ST,FLINT,9125,180313,19.76032877
48505,LG81093,10/10/16,Lead,0,Copper,0,4701,CLOVERLAWN DR,FLINT,9125,180313,19.76032877
48505,LG91160,12/12/16,Lead,0,Copper,0,134,COMMONWEALTH AVE,FLINT,9125,180313,19.76032877
48505,LG61205,7/20/16,Lead,4,Copper,0,2302,COPEMAN BLVD,FLINT,9125,180313,19.76032877
48505,LG87417,11/17/16,Lead,0,Copper,0,258,E HOBSON AVE,FLINT,9125,180313,19.76032877
48505,LG89834,12/5/16,Lead,0,Copper,0,613,MLK,FLINT,9125,180313,19.76032877
48505,LG60639,7/19/16,Lead,102,Copper,650,1402,WALDMAN AVE,FLINT,9125,180313,19.76032877
48505,LG74217,9/15/16,Lead,0,Copper,0,6501,SALLY CT,FLINT,9125,180313,19.76032877
48505,LG68223,8/19/16,Lead,0,Copper,0,2355,COPEMAN BLVD,FLINT,9125,180313,19.76032877
48505,LG60783,7/20/16,Lead,1,Copper,70,1713,PARK ST,FLINT,9125,180313,19.76032877
48505,LG84134,10/27/16,Lead,,Copper,,321,SHEFFIELD AVE APT272 A,FLINT,9125,180313,19.76032877
48505,LG88654,11/28/16,Lead,0,Copper,0,440,COMMON WEALTH,FLINT,9125,180313,19.76032877
48505,LG89405,12/1/16,Lead,0,Copper,0,503,GARLAND ST,FLINT,9125,180313,19.76032877
48505,LG91203,12/12/16,Lead,,Copper,,1928,COPEMAN BLVD,FLINT,9125,180313,19.76032877
48505,LG68467,8/22/16,Lead,49,Copper,0,3420,HAWTHORNE DR,FLINT,9125,180313,19.76032877
48505,LG59571,7/14/16,Lead,0,Copper,150,3220,BEECHWOOD AVE,FLINT,9125,180313,19.76032877
48505,LG88060,11/21/16,Lead,,Copper,,6602,OXLEY DR,FLINT,9125,180313,19.76032877
48505,LG61146,7/20/16,Lead,2,Copper,270,1201,N GRAND TRAVERSE ST,FLINT,9125,180313,19.76032877
48505,LG91209,12/12/16,Lead,,Copper,,0,0,0,9125,180313,19.76032877
48505,LG74226,9/15/16,Lead,1,Copper,0,209,W DEWEY ST,FLINT,9125,180313,19.76032877
48505,LG83099,10/20/16,Lead,,Copper,,3542,PINGREE AVE,FLINT,9125,180313,19.76032877
48505,LG68477,8/22/16,Lead,3,Copper,0,818,ANN ARBOR ST,FLINT,9125,180313,19.76032877
48505,LG61860,7/22/16,Lead,0,Copper,120,911,E MYRTLE AVE,FLINT,9125,180313,19.76032877
48505,LG67891,8/18/16,Lead,0,Copper,0,3602,DOUGLAS AVE,FLINT,9125,180313,19.76032877
48505,LG59629,7/14/16,Lead,0,Copper,0,1517,STOCKTON ST,FLINT,9125,180313,19.76032877
48505,LG75379,9/21/16,Lead,0,Copper,60,3029,HELBER ST,FLINT,9125,180313,19.76032877
48505,LG66300,8/11/16,Lead,0,Copper,0,3115,HOLLY AVE,FLINT,9125,180313,19.76032877
48505,LG58041,7/7/16,Lead,10,Copper,0,213,VAN LUE CT,FLINT,9125,180313,19.76032877
48505,LG66700,8/15/16,Lead,3,Copper,0,645,W MARENGO AVE,FLINT,9125,180313,19.76032877
48505,LG58043,7/7/16,Lead,0,Copper,0,5622,LESLIE DR,FLINT,9125,180313,19.76032877
48505,LG82140,10/17/16,Lead,4,Copper,0,1305,BLANCHARD AVE,FLINT,9125,180313,19.76032877
48505,LG62972,7/28/16,Lead,1,Copper,210,3909,HOGARTH AVE,FLINT,9125,180313,19.76032877
48505,LG71330,9/6/16,Lead,0,Copper,0,906,MACDONALD AVE,FLINT,9125,180313,19.76032877
48505,LG87593,11/17/16,Lead,,Copper,,,HONEY BEE PALACE,FLINT,9125,180313,19.76032877
48505,LG65002,8/8/16,Lead,0,Copper,0,132,E PULASKI AVE,FLINT,9125,180313,19.76032877
48505,LG90800,12/8/16,Lead,0,Copper,60,1006,BALLENGER,FLINT,9125,180313,19.76032877
48505,LG58018,7/7/16,Lead,2,Copper,180,3613,HERRICK ST,FLINT,9125,180313,19.76032877
48505,LG64537,8/4/16,Lead,44,Copper,240,2630,PROCTOR ST,FLINT,9125,180313,19.76032877
48505,LG58033,7/7/16,Lead,16,Copper,120,120,E ATHERTON RD,FLINT,9125,180313,19.76032877
48505,LG83447,10/24/16,Lead,,Copper,,3013,COMANCHE AVE,FLINT,9125,180313,19.76032877
48505,LG63347,8/1/16,Lead,0,Copper,70,735,E STEWART AVE,FLINT,9125,180313,19.76032877
48505,LG91189,12/12/16,Lead,,Copper,,3706,SHERRY DR,FLINT,9125,180313,19.76032877
48505,LG60670,7/19/16,Lead,3,Copper,0,2843,CONCORD ST,FLINT,9125,180313,19.76032877
48505,LG79589,10/3/16,Lead,1,Copper,50,2449,ZIMMERMAN ST,FLINT,9125,180313,19.76032877
48505,LG89853,12/5/16,Lead,,Copper,,320,CLOVERDALE PEACE,FLINT,9125,180313,19.76032877
48505,LG59593,7/14/16,Lead,0,Copper,70,1825,MARLOWE DR,FLINT,9125,180313,19.76032877
48505,LG67846,8/18/16,Lead,2,Copper,0,2721,BEGOLE ST,FLINT,9125,180313,19.76032877
48505,LG85323,11/3/16,Lead,,Copper,,1710,WOODHIN DR,FLINT,9125,180313,19.76032877
48505,LG75359,9/21/16,Lead,4,Copper,0,1514,WELCH BLVD,FLINT,9125,180313,19.76032877
48505,LG77532,9/27/16,Lead,0,Copper,60,1201,N GRAND TRAVERSE ST,FLINT,9125,180313,19.76032877
48505,LG71340,9/6/16,Lead,0,Copper,0,3605,ROBIN ST,FLINT,9125,180313,19.76032877
48505,LG85720,11/7/16,Lead,,Copper,,610,W LORADO AVE,FLINT,9125,180313,19.76032877
48505,LG75307,9/21/16,Lead,1,Copper,70,1713,PARK ST,FLINT,9125,180313,19.76032877
48505,LG60675,7/19/16,Lead,7,Copper,110,2824,CONCORD ST,FLINT,9125,180313,19.76032877
48505,LG68459,8/22/16,Lead,0,Copper,0,4410,GREENLAWN DR,FLINT,9125,180313,19.76032877
48505,LG60773,7/20/16,Lead,5,Copper,60,1297,KEARSLEY PARK BLVD,FLINT,9125,180313,19.76032877
48505,LG75404,9/21/16,Lead,0,Copper,0,2701,CONCORD ST,FLINT,9125,180313,19.76032877
48505,LG90794,12/8/16,Lead,0,Copper,100,746,SAGINAW ST,FLINT,9125,180313,19.76032877
48505,LG90778,12/8/16,Lead,0,Copper,0,1059,BALLENGER,FLINT,9125,180313,19.76032877
48505,LG61515,7/21/16,Lead,2,Copper,70,2318,PIERCE ST,FLINT,9125,180313,19.76032877
48505,LG60774,7/20/16,Lead,4,Copper,0,833,E WELLINGTON AVE,FLINT,9125,180313,19.76032877
48505,LG92335,12/19/16,Lead,0,Copper,0,3501,LAPEER RD,FLINT,9125,180313,19.76032877
48505,LG89866,12/5/16,Lead,,Copper,,1227,CLEVELAND AVE,FLINT,9125,180313,19.76032877
48505,LG84125,10/27/16,Lead,,Copper,,440,E ATHERTON RD,FLINT,9125,180313,19.76032877
48505,LG85361,11/3/16,Lead,0,Copper,0,914,CHURCH ST,FLINT,9125,180313,19.76032877
48505,LG88156,11/21/16,Lead,,Copper,,1923,THOM ST,FLINT,9125,180313,19.76032877
48505,LG89839,12/5/16,Lead,0,Copper,0,1625,UNIVERSITY DRIVE,FLINT,9125,180313,19.76032877
48505,LG71355,9/6/16,Lead,4,Copper,80,901,BLANCHARD AVE,FLINT,9125,180313,19.76032877
48505,LG84124,10/27/16,Lead,,Copper,,6609,BELLTREE LN,FLINT,9125,180313,19.76032877
48505,LG61539,7/21/16,Lead,16,Copper,0,1909,MONTEITH ST,FLINT,9125,180313,19.76032877
48505,LG72135,9/8/16,Lead,0,Copper,0,4701,CLOVERLAWN DR,FLINT,9125,180313,19.76032877
48505,LG89844,12/5/16,Lead,,Copper,,2509,LESTER ST,FLINT,9125,180313,19.76032877
48505,LG76091,9/22/16,Lead,0,Copper,0,639,ALVORD AVE,FLINT,9125,180313,19.76032877
48505,LG86556,11/10/16,Lead,,Copper,,614,S LYNCH ST,FLINT,9125,180313,19.76032877
48505,LG61933,7/25/16,Lead,0,Copper,0,435,E PIERSON RD,FLINT,9125,180313,19.76032877
48505,LG59598,7/14/16,Lead,0,Copper,290,3331,MENOMINEE ST,BURTON,9125,180313,19.76032877
48505,LG72824,9/12/16,Lead,0,Copper,0,3621,LARCHMONT ST,FLINT,9125,180313,19.76032877
48505,LG63026,7/28/16,Lead,4,Copper,0,9167,SUNCREST DR,FLINT,9125,180313,19.76032877
48505,LG89409,12/1/16,Lead,0,Copper,0,975,SALISBURY AVE,FLINT,9125,180313,19.76032877
48505,LG60813,7/20/16,Lead,88,Copper,100,1505,ARROW LN,FLINT,9125,180313,19.76032877
48505,LG68469,8/22/16,Lead,3,Copper,0,847,PADDINGTON AVE,FLINT,9125,180313,19.76032877
48505,LG71375,9/6/16,Lead,3,Copper,0,1609,ILLINOIS AVE,FLINT,9125,180313,19.76032877
48505,LG61122,7/20/16,Lead,0,Copper,90,1201,N GRAND TRAVERSE ST,FLINT,9125,180313,19.76032877
48505,LG87399,11/17/16,Lead,0,Copper,0,2808,CLEMENT ST,FLINT,9125,180313,19.76032877
48505,LG71021,9/1/16,Lead,0,Copper,0,1505,BEACH ST,FLINT,9125,180313,19.76032877
48505,LG60619,7/19/16,Lead,1,Copper,60,4401,BILLINGS ST,FLINT,9125,180313,19.76032877
48505,LG92053,12/15/16,Lead,0,Copper,0,3616,FENTON RD,FLINT,9125,180313,19.76032877
48505,LG67865,8/18/16,Lead,17,Copper,170,1613,PARK ST,FLINT,9125,180313,19.76032877
48505,LG74864,9/19/16,Lead,0,Copper,0,3622,HOGARTH AVE,FLINT,9125,180313,19.76032877
48505,LG60603,7/19/16,Lead,10,Copper,0,2405,SLOAN ST,FLINT,9125,180313,19.76032877
48505,LG67907,8/18/16,Lead,2,Copper,60,2309,LEITH ST,FLINT,9125,180313,19.76032877
48505,LG76246,9/22/16,Lead,6,Copper,0,3302,HAWTHORNE DR,FLINT,9125,180313,19.76032877
48505,LG58357,7/11/16,Lead,0,Copper,0,3709,COMANCHE AVE,FLINT,9125,180313,19.76032877
48505,LG88700,11/28/16,Lead,,Copper,,2801,N CHEVROLET,FLINT,9125,180313,19.76032877
48505,LG70994,9/1/16,Lead,1,Copper,60,842,MAJOR ST,FLINT,9125,180313,19.76032877
48505,LG87358,11/17/16,Lead,5,Copper,0,2823,CONCORD ST,FLINT,9125,180313,19.76032877
48505,LG61534,7/21/16,Lead,2,Copper,0,809,W MARENGO AVE,FLINT,9125,180313,19.76032877
48505,LG81789,10/13/16,Lead,0,Copper,220,1413,MULBERRY LN,FLINT,9125,180313,19.76032877
48505,LG72840,9/12/16,Lead,2,Copper,80,914,CHURCH ST,FLINT,9125,180313,19.76032877
48505,LG91206,12/12/16,Lead,,Copper,,2441,SENECA ST,FLINT,9125,180313,19.76032877
48505,LG63016,7/28/16,Lead,0,Copper,0,2201,W CARPENTER RD APT 113A,FLINT,9125,180313,19.76032877
48505,LG72166,9/8/16,Lead,23,Copper,400,6517,DARYLL DR,FLINT,9125,180313,19.76032877
48505,LG61128,7/20/16,Lead,0,Copper,70,1201,N GRAND TRAVERSE ST,FLINT,9125,180313,19.76032877
48505,LG87689,11/17/16,Lead,,Copper,,3132,OLEARY RD,FLINT,9125,180313,19.76032877
48505,LG91154,12/12/16,Lead,0,Copper,0,3102,FENTON RD,FLINT,9125,180313,19.76032877
48505,LG88705,11/28/16,Lead,,Copper,,3622,GRATIOT,FLINT,9125,180313,19.76032877
48505,LG69537,8/25/16,Lead,0,Copper,0,1312,UNIVERSITY AVE,FLINT,9125,180313,19.76032877
48505,LG77551,9/27/16,Lead,0,Copper,0,1201,N GRAND TRAVERSE ST,FLINT,9125,180313,19.76032877
48505,LG87626,11/17/16,Lead,,Copper,,,SOUTHERN LAKES HEADSTART,FENTON,9125,180313,19.76032877
48505,LG76241,9/22/16,Lead,49,Copper,0,805,E BALTIMORE BLVD,FLINT,9125,180313,19.76032877
48505,LG84542,10/31/16,Lead,,Copper,,618,EDMUND ST,FLINT,9125,180313,19.76032877
48505,LG88064,11/21/16,Lead,,Copper,,6602,OXLEY DR,FLINT,9125,180313,19.76032877
48505,LG88675,11/28/16,Lead,,Copper,,2030,TORRANCE ST,FLINT,9125,180313,19.76032877
48505,LG66705,8/15/16,Lead,0,Copper,0,4230,BROWNELL BLVD,FLINT,9125,180313,19.76032877
48505,LG60710,7/19/16,Lead,0,Copper,0,1417,ELDORADO DR,FLINT,9125,180313,19.76032877
48505,LG61535,7/21/16,Lead,0,Copper,0,4171,RISEDORPH ST,FLINT,9125,180313,19.76032877
48505,LG87705,11/17/16,Lead,,Copper,,1809,LYNBROOK DR,FLINT,9125,180313,19.76032877
48505,LG60684,7/19/16,Lead,0,Copper,100,2414,PIERCE ST,FLINT,9125,180313,19.76032877
48505,LG63363,8/1/16,Lead,1,Copper,250,1333,DEER CREEK TRL,GRAND BLANC,9125,180313,19.76032877
48505,LG72805,9/12/16,Lead,0,Copper,200,1015,REMINGTON AVE,FLINT,9125,180313,19.76032877
48505,LG64543,8/4/16,Lead,212,Copper,360,3513,DAVISON RD,FLINT,9125,180313,19.76032877
48505,LG66306,8/11/16,Lead,0,Copper,50,4418,GREENBROOK LN,FLINT,9125,180313,19.76032877
48505,LG61931,7/25/16,Lead,0,Copper,0,3114,THOM ST,FLINT,9125,180313,19.76032877
48505,LG64546,8/4/16,Lead,0,Copper,0,2609,ALPHA WAY,FLINT,9125,180313,19.76032877
48505,LG64580,8/4/16,Lead,0,Copper,0,2515,HILLS ST,FLINT,9125,180313,19.76032877
48505,LG67980,8/18/16,Lead,0,Copper,60,1830,HAMPDEN RD,FLINT,9125,180313,19.76032877
48505,LG67863,8/18/16,Lead,2,Copper,0,1614,PARK ST,FLINT,9125,180313,19.76032877
48505,LG69489,8/25/16,Lead,10,Copper,0,1505,ARROW LN,FLINT,9125,180313,19.76032877
48505,LG67860,8/18/16,Lead,2,Copper,60,1617,PARK ST,FLINT,9125,180313,19.76032877
48505,LG77545,9/27/16,Lead,0,Copper,0,1201,N GRAND TRAVERSE ST,FLINT,9125,180313,19.76032877
48505,LG88020,11/21/16,Lead,,Copper,,1518,UNIVERSITY AVENUE,FLINT,9125,180313,19.76032877
48505,LG89875,12/5/16,Lead,,Copper,,4515,OGEMA AVE,FLINT,9125,180313,19.76032877
48505,LG91161,12/12/16,Lead,0,Copper,0,2305,PENNSYLVANIA AVE,FLINT,9125,180313,19.76032877
48505,LG71328,9/6/16,Lead,0,Copper,0,4209,BRUNSWICK AVE,FLINT,9125,180313,19.76032877
48505,LG91215,12/12/16,Lead,,Copper,,621,CAMPBELL ST,FLINT,9125,180313,19.76032877
48505,LG71318,9/6/16,Lead,4,Copper,0,1134,S FRANKLIN AVE,FLINT,9125,180313,19.76032877
48505,LG85358,11/3/16,Lead,1,Copper,0,3100,LAKE WOOD,FLINT,9125,180313,19.76032877
48505,LG58843,7/12/16,Lead,0,Copper,210,435,WATER ST #203,FLINT,9125,180313,19.76032877
48505,LG83034,10/20/16,Lead,0,Copper,80,746,S SAGINAW ST,FLINT,9125,180313,19.76032877
48505,LG67872,8/18/16,Lead,9,Copper,0,702,CHURCH ST,FLINT,9125,180313,19.76032877
48505,LG59595,7/14/16,Lead,0,Copper,0,3709,RISEDORPH AVE,FLINT,9125,180313,19.76032877
48505,LG60816,7/20/16,Lead,16,Copper,0,3618,MASON ST,FLINT,9125,180313,19.76032877
48505,LG70995,9/1/16,Lead,5,Copper,120,1202,KNIGHT AVE,FLINT,9125,180313,19.76032877
48505,LG78666,9/29/16,Lead,1,Copper,120,721,CLINTON ST,FLINT,9125,180313,19.76032877
48505,LG83435,10/24/16,Lead,,Copper,,355,E MOORE ST,FLINT,9125,180313,19.76032877
48505,LG86538,11/10/16,Lead,,Copper,,1370,FOREST HILL AVE,FLINT,9125,180313,19.76032877
48505,LG61083,7/20/16,Lead,1,Copper,0,1515,MILBOURNE AVE,FLINT,9125,180313,19.76032877
48505,LG75312,9/21/16,Lead,16,Copper,130,2401,HILLS ST,FLINT,9125,180313,19.76032877
48505,LG86702,11/14/16,Lead,6,Copper,0,2042,WINANS AVE,FLINT,9125,180313,19.76032877
48505,LG83444,10/24/16,Lead,,Copper,,640,PARTRIDGE ST,FLINT,9125,180313,19.76032877
48505,LG72809,9/12/16,Lead,2,Copper,110,1605,WINONA ST,FLINT,9125,180313,19.76032877
48505,LG66305,8/11/16,Lead,4,Copper,0,502,E HOLBROOK AVE,FLINT,9125,180313,19.76032877
48505,LG75290,9/21/16,Lead,3,Copper,0,651,ALVORD AVE,FLINT,9125,180313,19.76032877
48505,LG75327,9/21/16,Lead,0,Copper,0,139,GREEN ST,FLINT,9125,180313,19.76032877
48505,LG67845,8/18/16,Lead,16,Copper,60,2602,NOLEN DR,FLINT,9125,180313,19.76032877
48505,LG64529,8/4/16,Lead,17,Copper,0,1909,MONTEITH ST,FLINT,9125,180313,19.76032877
48505,LG74852,9/19/16,Lead,18,Copper,290,4418,RED ARROW RD,FLINT,9125,180313,19.76032877
48505,LG68453,8/22/16,Lead,35,Copper,110,1407,WELCH BLVD,FLINT,9125,180313,19.76032877
48505,LG85328,11/3/16,Lead,,Copper,,1701,KEARSLEY PARK BLVD,FLINT,9125,180313,19.76032877
48505,LG87587,11/17/16,Lead,,Copper,,,DAYSTAR CHILDCARE CENTER,FLINT,9125,180313,19.76032877
48505,LG67896,8/18/16,Lead,3,Copper,0,1523,PINGREE AVE,FLINT,9125,180313,19.76032877
48505,LG84166,10/27/16,Lead,1,Copper,0,301,E PIPER AVE,FLINT,9125,180313,19.76032877
48505,LG88651,11/28/16,Lead,0,Copper,0,1454,E RUTH AVE,FLINT,9125,180313,19.76032877
48505,LG67992,8/18/16,Lead,0,Copper,50,5706,SUBURBAN CT,FLINT,9125,180313,19.76032877
48505,LG78690,9/29/16,Lead,94,Copper,180,1002,S SAGINAW ST,FLINT,9125,180313,19.76032877
48505,LG58060,7/7/16,Lead,1,Copper,0,2030,DWIGHT AVE,FLINT,9125,180313,19.76032877
48505,LG59583,7/14/16,Lead,0,Copper,70,2701,PROSPECT ST,FLINT,9125,180313,19.76032877
48505,LG80754,10/6/16,Lead,0,Copper,0,2712,GOLFSIDE LN,FLINT,9125,180313,19.76032877
48505,LG67892,8/18/16,Lead,0,Copper,100,2710,LAKEWOOD DR,FLINT,9125,180313,19.76032877
48505,LG81783,10/13/16,Lead,0,Copper,70,3306,YALE ST,FLINT,9125,180313,19.76032877
48505,LG88157,11/21/16,Lead,,Copper,,118,STOCKDALE,FLINT,9125,180313,19.76032877
48505,LG83025,10/20/16,Lead,0,Copper,0,2031,WHITTLESEY ST,FLINT,9125,180313,19.76032877
